"gender","age","race","samerace","field","interests_correlate","met","decision","match","guess_prob_liked","like","expected_happy_with_sd_people","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","importance_same_race","importance_same_religion","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important"
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",0.29,0,1,1,5.5,6.4,5,5.5,5.5,6.625,6.14285714285714,6.625,8.2,7.3,6.4,6.4,4.6,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",-0.28,0,0,0,5.5,3.7,5,5.5,5.5,6.625,6.14285714285714,6.625,1.9,4.6,5.5,4.6,4.6,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",-0.35,0,0,0,1.9,3.7,5,5.5,5.5,6.625,6.14285714285714,6.625,4.6,6.4,4.6,5.5,6.4,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",0.13,0,0,0,3.7,2.8,5,5.5,5.5,6.625,6.14285714285714,6.625,4.6,5.5,4.6,5.5,6.4,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",-0.23,0,1,1,4.6,4.6,5,5.5,5.5,6.625,6.14285714285714,6.625,6.4,5.5,6.4,7.3,8.2,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",0.2,0,0,0,3.7,2.8,5,5.5,5.5,6.625,6.14285714285714,6.625,1.9,2.8,6.4,1.9,6.4,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",-0.31,0,0,0,3.7,1.9,5,5.5,5.5,6.625,6.14285714285714,6.625,1.9,3.7,7.3,1.9,4.6,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",-0.07,0,0,0,3.7,3.7,5,5.5,5.5,6.625,6.14285714285714,6.625,6.4,4.6,8.2,3.7,8.2,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",-0.06,0,0,0,2.8,1.9,5,5.5,5.5,6.625,6.14285714285714,6.625,2.8,4.6,7.3,3.7,6.4,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"Latino/Hispanic American",0,"Speech Language Pathology",-0.16,0,0,0,1.9,4.6,5,5.5,5.5,6.625,6.14285714285714,6.625,5.5,6.4,6.4,4.6,3.7,7,6,8,8,7,6,8.2,5.5,8,6.25,5,5,4.375,5,7,7,8.2,1.9,5,2.53,2.91489361702128,4.24,4.6,5.24528301886792,4
"female",22,"European/Caucasian-American",0,"Social Work",0.11,0,0,0,4.6,5.5,7,5.5,8.875,7.75,6.14285714285714,7.75,4.6,9.1,4.6,4.6,5.5,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",0,"Social Work",-0.57,0,0,0,4.6,4.6,7,5.5,8.875,7.75,6.14285714285714,7.75,4.6,8.2,6.4,3.7,6.4,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",0,"Social Work",0.1,0,0,0,3.7,6.4,7,5.5,8.875,7.75,6.14285714285714,7.75,6.4,8.2,7.3,5.5,5.5,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",1,"Social Work",-0.41,0,1,1,4.6,6.4,7,5.5,8.875,7.75,6.14285714285714,7.75,8.2,6.4,7.3,3.7,7.3,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",1,"Social Work",0.08,0,1,1,4.6,6.4,7,5.5,8.875,7.75,6.14285714285714,7.75,6.4,8.2,7.3,4.6,7.3,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",1,"Social Work",0.04,0,0,0,4.6,6.4,7,5.5,8.875,7.75,6.14285714285714,7.75,5.5,6.4,6.4,7.3,6.4,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",1,"Social Work",0.11,0,1,0,5.5,8.2,7,5.5,8.875,7.75,6.14285714285714,7.75,8.2,7.3,8.2,8.2,8.2,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",0,"Social Work",0.2,0,0,0,6.4,5.5,7,5.5,8.875,7.75,6.14285714285714,7.75,7.3,5.5,6.4,8.2,6.4,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",0,"Social Work",0.54,0,1,0,5.5,7.3,7,5.5,8.875,7.75,6.14285714285714,7.75,7.3,7.3,7.3,7.3,7.3,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",1,"Social Work",-0.05,0,1,0,5.5,6.4,7,5.5,8.875,7.75,6.14285714285714,7.75,6.4,7.3,7.3,4.6,6.4,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",1,"Social Work",0.42,0,1,0,7.3,8.2,7,5.5,8.875,7.75,6.14285714285714,7.75,6.4,8.2,8.2,5.5,7.3,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",1,"Social Work",0.06,0,1,0,5.5,8.2,7,5.5,8.875,7.75,6.14285714285714,7.75,9.1,8.2,8.2,5.5,7.3,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",22,"European/Caucasian-American",0,"Social Work",0.52,0,1,0,6.4,6.4,7,5.5,8.875,7.75,6.14285714285714,7.75,6.4,8.2,7.3,6.4,5.5,8,9,7,7,7,6,2.8,2.28571428571429,7,5.5,7,5,6.625,6,8,9,5.5,4.6,5,2.8,5.21276595744681,4.24,3.7,3.54716981132075,4
"female",23,"European/Caucasian-American",0,"Law",0.19,0,0,0,5.5,6.4,3,6.625,7.75,8.875,7.42857142857143,7.75,3.7,6.4,6.4,5.5,6.4,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",0,"Law",-0.44,0,0,0,5.5,8.2,3,6.625,7.75,8.875,7.42857142857143,7.75,8.2,9.1,8.2,5.5,9.1,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",0,"Law",0.46,0,0,0,6.4,8.2,3,6.625,7.75,8.875,7.42857142857143,7.75,6.4,7.3,8.2,7.3,8.2,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",0.21,0,0,0,5.5,6.4,3,6.625,7.75,8.875,7.42857142857143,7.75,4.6,6.4,6.4,5.5,7.3,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",-0.27,0,0,0,4.6,7.3,3,6.625,7.75,8.875,7.42857142857143,7.75,6.4,9.1,7.3,5.5,6.4,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",-0.41,0,0,0,3.7,4.6,3,6.625,7.75,8.875,7.42857142857143,7.75,4.6,5.5,5.5,2.8,6.4,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",-0.02,0,0,0,6.4,7.3,3,6.625,7.75,8.875,7.42857142857143,7.75,8.2,7.3,7.3,7.3,5.5,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",0.09,0,0,0,6.4,8.2,3,6.625,7.75,8.875,7.42857142857143,7.75,5.5,5.5,5.5,7.3,7.3,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",0.39,0,0,0,7.3,8.2,3,6.625,7.75,8.875,7.42857142857143,7.75,7.3,7.3,5.5,7.3,5.5,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",0,"Law",0.16,1,1,1,7.3,9.1,3,6.625,7.75,8.875,7.42857142857143,7.75,8.2,7.3,7.3,7.3,7.3,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",0,"Law",0.51,0,1,0,4.6,8.2,3,6.625,7.75,8.875,7.42857142857143,7.75,7.3,7.3,8.2,8.2,7.3,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",-0.27,0,0,0,4.6,4.6,3,6.625,7.75,8.875,7.42857142857143,7.75,5.5,5.5,5.5,2.8,4.6,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",0.11,0,0,0,7.3,7.3,3,6.625,7.75,8.875,7.42857142857143,7.75,3.7,7.3,8.2,6.4,7.3,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",0.16,0,1,0,6.4,9.1,3,6.625,7.75,8.875,7.42857142857143,7.75,7.3,7.3,8.2,7.3,9.1,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",1,"Law",0.21,0,0,0,5.5,6.4,3,6.625,7.75,8.875,7.42857142857143,7.75,3.7,5.5,8.2,4.6,7.3,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",23,"European/Caucasian-American",0,"Law",0.49,0,1,1,5.5,8.2,3,6.625,7.75,8.875,7.42857142857143,7.75,7.3,7.3,8.2,8.2,7.3,5,6,8,7,4,4,2.8,1.64285714285714,7,6.25,5,7,6.625,7,9,6,4.6,2.8,4,1.9,4.82978723404255,4.6,4.6,4.39622641509434,4
"female",24,"European/Caucasian-American",0,"law",-0.19,0,0,0,4.6,5.5,5,7.75,7.75,8.875,7.42857142857143,8.875,4.6,6.4,6.4,6.4,6.4,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",-0.48,0,0,0,4.6,5.5,5,7.75,7.75,8.875,7.42857142857143,8.875,4.6,5.5,6.4,5.5,5.5,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",0,0,0,0,4.6,5.5,5,7.75,7.75,8.875,7.42857142857143,8.875,4.6,6.4,7.3,5.5,8.2,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",-0.38,0,0,0,4.6,5.5,5,7.75,7.75,8.875,7.42857142857143,8.875,4.6,5.5,7.3,3.7,6.4,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",-0.34,0,0,0,4.6,7.3,5,7.75,7.75,8.875,7.42857142857143,8.875,9.1,6.4,7.3,7.3,6.4,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",-0.27,0,0,0,3.7,4.6,5,7.75,7.75,8.875,7.42857142857143,8.875,2.8,3.7,4.6,2.8,6.4,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",0.52,0,1,1,8.2,8.2,5,7.75,7.75,8.875,7.42857142857143,8.875,8.2,9.1,8.2,8.2,8.2,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",0,"law",-0.57,0,1,1,8.2,7.3,5,7.75,7.75,8.875,7.42857142857143,8.875,7.3,8.2,8.2,6.4,7.3,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",0,"law",-0.04,1,1,1,9.1,9.1,5,7.75,7.75,8.875,7.42857142857143,8.875,9.1,7.3,8.2,9.1,8.2,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",-0.35,0,0,0,4.6,5.5,5,7.75,7.75,8.875,7.42857142857143,8.875,4.6,6.4,5.5,5.5,5.5,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",0.03,1,0,0,4.6,6.4,5,7.75,7.75,8.875,7.42857142857143,8.875,3.7,8.2,8.2,5.5,5.5,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",0.4,0,0,0,6.4,6.85,5,7.75,7.75,8.875,7.42857142857143,8.875,7.3,7.3,7.3,6.4,6.4,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",1,"law",0.26,0,0,0,5.5,5.5,5,7.75,7.75,8.875,7.42857142857143,8.875,4.6,5.5,6.4,4.6,5.5,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",24,"European/Caucasian-American",0,"law",-0.32,1,1,1,9.1,8.65,5,7.75,7.75,8.875,7.42857142857143,8.875,9.1,8.2,7.3,10,9.1,3,3,7,10,7,7,7.3,2.28571428571429,6,4.75,8,8,7.75,6,7,10,6.4,4.6,8,4.15,2.91489361702128,4.6,4.6,2.69811320754717,2.5
"female",27,"Asian/Pacific Islander/Asian-American",1,"Psychology",0.54,0,0,0,5.5,6.4,3,6.625,4.375,8.875,8.71428571428571,6.625,5.5,6.4,6.4,7.3,8.2,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",-0.13,0,0,0,3.7,5.5,3,6.625,4.375,8.875,8.71428571428571,6.625,5.5,7.3,7.3,6.4,9.1,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",-0.11,0,0,0,3.7,6.4,3,6.625,4.375,8.875,8.71428571428571,6.625,5.5,7.3,9.1,5.5,4.6,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",-0.19,0,0,0,5.5,8.2,3,6.625,4.375,8.875,8.71428571428571,6.625,8.2,8.2,9.1,5.5,9.1,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",0.06,0,0,0,5.5,6.4,3,6.625,4.375,8.875,8.71428571428571,6.625,7.3,9.1,8.2,7.3,8.2,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",0.52,0,0,0,2.8,7.3,3,6.625,4.375,8.875,8.71428571428571,6.625,7.3,8.2,7.3,9.1,6.4,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",1,"Psychology",0,0,0,0,5.5,7.3,3,6.625,4.375,8.875,8.71428571428571,6.625,6.4,8.2,9.1,9.1,6.4,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",0.12,0,0,0,3.7,6.4,3,6.625,4.375,8.875,8.71428571428571,6.625,7.3,8.2,8.2,9.1,8.2,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",-0.41,0,0,0,3.7,5.5,3,6.625,4.375,8.875,8.71428571428571,6.625,5.5,6.4,7.3,6.4,7.3,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",0.17,0,0,0,3.7,5.5,3,6.625,4.375,8.875,8.71428571428571,6.625,4.6,7.3,6.4,6.4,9.1,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",0.5,0,0,0,5.5,7.3,3,6.625,4.375,8.875,8.71428571428571,6.625,7.3,6.4,9.1,8.2,9.1,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",0.19,0,0,0,5.5,7.3,3,6.625,4.375,8.875,8.71428571428571,6.625,7.3,6.4,9.1,8.2,9.1,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",27,"Asian/Pacific Islander/Asian-American",0,"Psychology",0.2,0,0,0,3.7,7.3,3,6.625,4.375,8.875,8.71428571428571,6.625,8.2,8.2,7.3,9.1,7.3,4,1,5,9,5,5,1.9,2.28571428571429,4,7,6,6,6.625,5,8,10,9.1,1.9,1,5.5,1,10,1,1,1
"female",30,"European/Caucasian-American",0,"Educational Psychology",-0.29,0,1,0,5.5,8.2,4,5.5,7.75,5.5,7.42857142857143,7.75,6.4,8.2,7.3,10,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",0,"Educational Psychology",0.41,0,0,0,2.8,5.5,4,5.5,7.75,5.5,7.42857142857143,7.75,2.8,6.4,7.3,4.6,6.4,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",0,"Educational Psychology",0.77,0,0,0,3.7,5.5,4,5.5,7.75,5.5,7.42857142857143,7.75,6.4,8.2,6.4,6.4,6.4,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",0.09,0,1,0,3.7,6.4,4,5.5,7.75,5.5,7.42857142857143,7.75,5.5,7.3,7.3,5.5,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",-0.15,0,0,0,2.8,4.6,4,5.5,7.75,5.5,7.42857142857143,7.75,5.5,6.4,6.4,2.8,5.5,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",-0.41,0,0,0,2.8,5.5,4,5.5,7.75,5.5,7.42857142857143,7.75,6.4,6.4,7.3,3.7,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",-0.49,0,0,0,2.8,6.4,4,5.5,7.75,5.5,7.42857142857143,7.75,8.2,7.3,9.1,5.5,6.4,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",-0.18,0,0,0,2.8,6.4,4,5.5,7.75,5.5,7.42857142857143,7.75,4.6,5.5,6.4,7.3,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",0.21,0,1,0,3.7,7.3,4,5.5,7.75,5.5,7.42857142857143,7.75,8.2,7.3,6.4,6.4,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",0,"Educational Psychology",-0.15,0,0,0,2.8,7.3,4,5.5,7.75,5.5,7.42857142857143,7.75,6.4,7.3,8.2,5.5,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",0,"Educational Psychology",-0.46,0,1,0,3.7,7.3,4,5.5,7.75,5.5,7.42857142857143,7.75,7.3,9.1,7.3,7.3,10,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",0.3,0,0,0,1.9,3.7,4,5.5,7.75,5.5,7.42857142857143,7.75,7.3,5.5,9.1,1.9,9.1,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",-0.22,0,1,0,4.6,8.2,4,5.5,7.75,5.5,7.42857142857143,7.75,9.1,9.1,8.2,9.1,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",-0.24,0,0,0,3.7,6.4,4,5.5,7.75,5.5,7.42857142857143,7.75,8.2,7.3,5.5,6.4,7.3,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
"female",30,"European/Caucasian-American",1,"Educational Psychology",-0.29,0,0,0,2.8,5.5,4,5.5,7.75,5.5,7.42857142857143,7.75,5.5,6.4,5.5,5.5,6.4,4,6,10,7,8,6,6.4,6.14285714285714,6,7.75,10,8,7.75,6,6,7,9.1,4.6,8,3.7,4.82978723404255,6.4,2.8,1,4
