"has_null","wave","gender","age","race","samerace","importance_same_race","importance_same_religion","field","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","interests_correlate","expected_happy_with_sd_people","like","guess_prob_liked","met","decision","match"
1,7,"male",30,"European/Caucasian-American",1,4,7,"American Studies [Masters]",16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,10,8,8,8,10,3,1,6,6,7,7,2,1,1,10,8,8,8,5,5,2,2,0.46,6,5,2,0,0,0
1,7,"male",30,"European/Caucasian-American",1,4,7,"American Studies [Masters]",16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,9,9,8,6,5,3,1,6,6,7,7,2,1,1,10,8,8,8,5,5,2,2,0.77,6,6,5,0,0,0
1,7,"male",30,"European/Caucasian-American",0,4,7,"American Studies [Masters]",16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,7,8,7,7,8,3,1,6,6,7,7,2,1,1,10,8,8,8,5,5,2,2,0.65,6,6,6,0,0,0
1,7,"male",30,"European/Caucasian-American",0,4,7,"American Studies [Masters]",16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,9,7,8,6,8,3,1,6,6,7,7,2,1,1,10,8,8,8,5,5,2,2,-0.09,6,7,4,0,1,0
1,7,"male",26,"Other",0,1,9,"Business",27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,8,8,8,8,8,5,5,9,4,4,2,5,1,3,9,1,5,8,7,10,1,7,0.09,6,8,2,1,1,0
1,7,"male",26,"Other",0,1,9,"Business",27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,5,7,9,8,9,5,5,9,4,4,2,5,1,3,9,1,5,8,7,10,1,7,0.47,6,7,7,0,0,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,7,6,7,6,4,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,-0.63,3,6,4,0,1,1
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,3,7,6,4,5,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.13,3,3,4,0,0,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,4,6,5,4,5,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.38,3,3,3,0,0,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,2,6,6,4,5,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,-0.2,3,3,5,0,0,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,3,6,8,2,5,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.04,3,3,1,0,0,0
1,7,"male",23,"European/Caucasian-American",0,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,3,6,5,8,2,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.36,3,5,5,0,0,0
1,7,"male",23,"European/Caucasian-American",0,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,6,5,6,5,4,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.14,3,5,4,0,1,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,6,6,6,5,4,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.26,3,7,5,0,1,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,7,5,6,7,5,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.39,3,6,5,0,1,1
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,8,8,5,4,3,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.19,3,7,4,0,1,0
1,7,"male",23,"European/Caucasian-American",0,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,7,8,8,6,5,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,-0.17,3,7,5,0,1,1
1,7,"male",23,"European/Caucasian-American",0,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,4,8,6,5,6,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.05,3,4,2,0,0,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,5,7,7,6,6,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.71,3,6,5,0,1,0
1,7,"male",23,"European/Caucasian-American",1,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,6,6,5,4,4,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.13,3,6,4,0,1,0
1,7,"male",23,"European/Caucasian-American",0,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,7,6,6,5,6,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,-0.05,3,6,4,0,1,0
1,7,"male",23,"European/Caucasian-American",0,1,1,"biology",18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,6,7,6,6,5,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.6,3,6,4,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,8,8,7,7,7,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,-0.5,5,8,9,0,1,1
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,5,5,5,6,6,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.33,5,6,6,0,0,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,8,8,8,8,8,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.03,5,7,7,1,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,7,7,7,7,7,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.11,5,7,7,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,4,6,7,6,6,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.13,5,4,2,0,0,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",1,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,4,7,8,7,5,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.38,5,5,6,0,0,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",1,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,7,8,8,6,6,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.31,5,7,6,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,5,6,6,6,6,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.13,5,6,5,0,0,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,8,7,7,7,7,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.4,5,7,7,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,9,8,7,7,8,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.36,5,8,8,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",1,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,7,7,7,7,7,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.22,5,7,7,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",1,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,7,7,7,6,6,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.2,5,6,7,0,0,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,8,8,8,8,8,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.48,5,9,9,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,7,7,7,7,7,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.25,5,7,7,0,1,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",0,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,7,8,8,7,7,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,-0.01,5,6,8,0,0,0
1,7,"male",23,"Asian/Pacific Islander/Asian-American",1,1,1,"Cell Biology",11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,6,8,8,8,8,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.29,5,9,9,0,1,0
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,8,8,9,8,7,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,-0.59,6,8,7,0,1,1
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,7,9,9,8,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.27,6,7,7,0,0,0
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,8,7,8,9,7,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.55,6,8,7,1,0,0
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,7,9,9,8,9,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,-0.11,6,8,8,1,0,0
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,7,8,9,7,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.01,6,7,7,0,0,0
1,7,"male",28,"European/Caucasian-American",0,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,10,8,8,9,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.37,6,9,9,0,1,1
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,9,8,9,8,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.45,6,9,8,0,0,0
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,7,8,9,7,9,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.3,6,8,7,0,0,0
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,9,9,9,9,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.47,6,9,8,0,1,0
1,7,"male",28,"European/Caucasian-American",0,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,10,9,8,7,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.07,6,8,8,0,0,0
1,7,"male",28,"European/Caucasian-American",0,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,9,10,8,7,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.12,6,8,8,0,0,0
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,10,9,9,9,9,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.6,6,10,9,0,1,1
1,7,"male",28,"European/Caucasian-American",1,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,9,8,8,8,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.23,6,8,9,0,0,0
1,7,"male",28,"European/Caucasian-American",0,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,8,8,10,8,10,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,-0.05,6,8,8,0,0,0
1,7,"male",28,"European/Caucasian-American",0,2,3,"Microbiology",17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,10,8,8,9,9,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.61,6,9,8,0,1,1
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,7,7,7,7,5,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,-0.27,6,7,6,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,5,7,7,5,7,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.55,6,4,4,0,0,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,6,7,6,6,6,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.7,6,6,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,5,7,7,6,6,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.74,6,5,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",1,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,7,7,7,6,6,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.43,6,6,6,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",1,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,6,6,7,5,8,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.74,6,6,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,7,7,7,6,6,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.32,6,6,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,6,7,7,7,6,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.15,6,6,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,8,7,7,8,7,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.67,6,7,6,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",1,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,5,7,6,5,6,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.63,6,4,3,0,0,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",1,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,5,7,7,6,5,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.36,6,6,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,6,6,7,5,7,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.25,6,6,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,6,7,7,6,6,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.85,6,6,6,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",0,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,6,8,8,7,8,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.75,6,6,5,0,1,0
1,7,"male",28,"Asian/Pacific Islander/Asian-American",1,2,1,"Biochemistry",16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,6,6,6,5,7,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,-0.12,6,5,6,0,1,0
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,7,8,9,9,8,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,-0.36,8,7,7,0,1,1
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,5,8,9,6,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.34,8,6,7,0,0,0
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,8,9,9,9,8,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.45,8,8,9,0,1,0
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,6,8,9,5,8,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.38,8,6,6,0,1,0
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,6,8,9,6,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.55,8,8,7,0,1,0
1,7,"male",29,"European/Caucasian-American",0,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,5,6,7,9,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.54,8,9,8,0,0,0
1,7,"male",29,"European/Caucasian-American",0,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,7,7,7,6,8,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.42,8,8,6,0,1,0
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,8,7,8,6,9,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.52,8,9,8,0,1,1
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,7,9,9,7,8,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.46,8,7,5,0,1,0
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,9,9,8,8,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.33,8,8,7,0,1,0
1,7,"male",29,"European/Caucasian-American",0,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,7,7,8,5,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.46,8,7,6,0,1,0
1,7,"male",29,"European/Caucasian-American",0,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,6,8,8,6,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.78,8,6,7,0,1,1
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,9,7,8,8,10,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.53,8,8,9,0,1,1
1,7,"male",29,"European/Caucasian-American",1,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,10,8,8,8,9,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.52,8,8,4,0,1,0
1,7,"male",29,"European/Caucasian-American",0,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,6,8,9,9,10,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.19,8,6,5,0,1,0
1,7,"male",29,"European/Caucasian-American",0,1,1,"Finance",19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,9,8,9,9,10,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,0.51,8,9,6,0,1,0
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,8,7,6,7,7,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,0.04,5,6,6,0,1,1
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,4,7,8,5,6,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,0.52,5,4,5,0,0,0
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,2,7,9,2,4,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,-0.25,5,3,7,0,0,0
1,7,"male",27,"European/Caucasian-American",0,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,7,4,6,9,8,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,-0.36,5,6,3,1,1,0
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,6,4,7,5,6,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,-0.09,5,6,6,0,1,1
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,4,6,8,4,6,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,0.27,5,3,9,0,0,0
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,8,7,8,6,8,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,0,5,6,4,0,1,0
1,7,"male",27,"European/Caucasian-American",0,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,7,8,8,4,6,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,0.02,5,6,7,0,1,0
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,7,8,8,5,6,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,0.28,5,6,5,1,1,1
1,7,"male",27,"European/Caucasian-American",1,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,5,6,6,4,5,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,-0.03,5,5,5,0,0,0
1,7,"male",27,"European/Caucasian-American",0,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,6,8,7,7,8,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,-0.08,5,7,6,0,1,1
1,7,"male",27,"European/Caucasian-American",0,5,7,"Business",17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,8,5,7,8,9,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,0.36,5,8,4,1,1,0
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,8,7,7,7,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,-0.21,3,7,5,0,1,1
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,4,6,5,4,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,-0.03,3,3,3,0,0,0
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,7,6,6,6,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,0.72,3,4,4,0,0,0
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,4,6,6,5,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,-0.5,3,4,4,0,0,0
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,6,5,5,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,-0.21,3,4,3,0,0,0
1,7,"male",22,"European/Caucasian-American",0,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,7,5,6,6,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,0.03,3,4,4,0,0,0
1,7,"male",22,"European/Caucasian-American",0,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,8,5,7,6,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,-0.34,3,5,4,0,0,0
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,8,8,8,8,7,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,0.15,3,8,6,0,1,1
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,7,7,7,7,7,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,0.39,3,6,4,0,1,0
1,7,"male",22,"European/Caucasian-American",1,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,9,8,7,8,7,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,0.09,3,8,6,0,1,1
1,7,"male",22,"European/Caucasian-American",0,5,7,"math",18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,5,5,5,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,-0.15,3,5,3,0,0,0
